"first name",avg_year
DAMANI,2008.0
TERESA,2008.0
JAHDIEL,2008.0
MEAGHAN,2008.0
LYRA,2008.0
JABARI,2008.0
GINA,2008.0
DINAH,2008.0
RODRIGO,2008.0
DAMARIS,2008.0
BRENDEN,2008.0
KIANA,2008.0
MARISOL,2008.0
ASHANTI,2008.0
BRAYLON,2008.0
TREY,2008.0
TERRELL,2008.0
TEHILA,2008.0
JAEDEN,2008.0
TERENCE,2008.0
COLLEEN,2008.0
CHEYENNE,2008.0
ISIAH,2007.75
CRAIG,2007.75
DULCE,2007.6
GUSTAVO,2007.5
MADALYN,2007.5
SHELBY,2007.5
JANIAH,2007.5
COLBY,2007.5
ASHLEE,2007.25
EVELIN,2007.0
BAILEE,2007.0
JEROME,2007.0
VANESA,2007.0
CALEIGH,2007.0
JORDIN,2007.0
GISSELLE,2007.0
ANITA,2007.0
DAYANARA,2007.0
ALEXANDRE,2007.0
JACQUELYN,2007.0
SHAMAR,2007.0
JADON,2007.0
JADYN,2007.0
JOSELIN,2007.0
KELIS,2007.0
SANTANA,2007.0
NIKKI,2007.0
JACKLYN,2007.0
SAMANTA,2007.0
ROSEMARY,2007.0
GILLIAN,2007.0
RACHAEL,2007.0
GERALD,2007.0
NICOLETTA,2007.0
LIZ,2007.0
KATRINA,2007.0
TYRESE,2007.0
CORY,2007.0
TERRANCE,2007.0
TIARA,2007.0
SEAMUS,2007.0
CAMILO,2007.0
SHANICE,2007.0
PRECIOUS,2007.0
JERAMIAH,2007.0
